,mu,K,pc,s,beta,u1init,u2init,buinit,r1init,r2init,u1eq,u2eq,bueq,r1eq,r2eq,Weq,time,reached_eq,URstable
71,-2.0,0.15730535589982694,0.0013498980316301035,1.0,0.0,0.08,0.9,0.020000000000000014,0.5,0.3,0.13693050922016475,0.13693050922017053,0.7261389815596647,1.0,1.0,1.1586552539314572,500000,True,0.0
72,-2.0,0.15730535589982694,0.0013498980316301035,1.0,0.0,0.08,0.9,0.020000000000000014,0.85,0.9,0.13693050922016475,0.13693050922017053,0.7261389815596646,1.0,1.0,1.1586552539314572,500000,True,0.0
73,-2.0,0.15730535589982694,0.0013498980316301035,1.0,0.0,0.08,0.9,0.020000000000000014,0.2,0.89,0.13693050922016475,0.13693050922017053,0.7261389815596646,1.0,1.0,1.1586552539314572,500000,True,0.0
74,-2.0,0.15730535589982694,0.0013498980316301035,1.0,0.0,0.08,0.9,0.020000000000000014,0.9,0.2,0.13693050922016475,0.13693050922017053,0.7261389815596646,1.0,1.0,1.1586552539314572,500000,True,0.0
75,-2.0,0.15730535589982694,0.0013498980316301035,1.0,0.0,0.1,0.05,0.85,0.1,0.05,0.13693050922017053,0.13693050922016475,0.7261389815596647,1.0,1.0,1.1586552539314572,500000,True,0.0
76,-2.0,0.15730535589982694,0.0013498980316301035,1.0,0.0,0.1,0.05,0.85,0.3,0.5,0.13693050922017053,0.13693050922016475,0.7261389815596647,1.0,1.0,1.1586552539314572,500000,True,0.0
77,-2.0,0.15730535589982694,0.0013498980316301035,1.0,0.0,0.1,0.05,0.85,0.9,0.85,0.13693050922017053,0.13693050922016475,0.7261389815596646,1.0,1.0,1.1586552539314572,500000,True,0.0
78,-2.0,0.15730535589982694,0.0013498980316301035,1.0,0.0,0.1,0.05,0.85,0.89,0.2,0.13693050922017053,0.13693050922016475,0.7261389815596647,1.0,1.0,1.1586552539314572,500000,True,0.0
79,-2.0,0.15730535589982694,0.0013498980316301035,1.0,0.0,0.1,0.05,0.85,0.2,0.9,0.1369305092201646,0.13693050922017067,0.7261389815596646,1.0,1.0,1.1586552539314572,500000,True,0.0
80,-2.0,0.15730535589982694,0.0013498980316301035,1.0,0.0,0.4,0.48,0.12,0.1,0.05,0.13693050922017053,0.13693050922016475,0.7261389815596647,1.0,1.0,1.1586552539314572,500000,True,0.0
